,Movie release year,year_ceremony,ceremony,category,Actor Name,Movie name,winner
980,1981,1982,54,ACTRESS IN A LEADING ROLE,Marsha Mason,Only When I Laugh,False
981,1981,1982,54,ACTRESS IN A LEADING ROLE,Susan Sarandon,Atlantic City,False
982,1981,1982,54,ACTRESS IN A LEADING ROLE,Meryl Streep,The French Lieutenant's Woman,False
983,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Melinda Dillon,Absence of Malice,False
984,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Jane Fonda,On Golden Pond,False
985,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Joan Hackett,Only When I Laugh,False
986,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Elizabeth McGovern,Ragtime,False
987,1981,1982,54,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,Reds,True
988,1982,1983,55,ACTOR IN A LEADING ROLE,Dustin Hoffman,Tootsie,False
989,1982,1983,55,ACTOR IN A LEADING ROLE,Ben Kingsley,Gandhi,True
990,1982,1983,55,ACTOR IN A LEADING ROLE,Jack Lemmon,Missing,False
991,1982,1983,55,ACTOR IN A LEADING ROLE,Paul Newman,The Verdict,False
992,1982,1983,55,ACTOR IN A LEADING ROLE,Peter O'Toole,My Favorite Year,False
993,1982,1983,55,ACTOR IN A SUPPORTING ROLE,Charles Durning,The Best Little Whorehouse in Texas,False
994,1982,1983,55,ACTOR IN A SUPPORTING ROLE,"Louis Gossett, Jr.",An Officer and a Gentleman,True
995,1982,1983,55,ACTOR IN A SUPPORTING ROLE,John Lithgow,The World According to Garp,False
996,1982,1983,55,ACTOR IN A SUPPORTING ROLE,James Mason,The Verdict,False
997,1982,1983,55,ACTOR IN A SUPPORTING ROLE,Robert Preston,Victor/Victoria,False
998,1982,1983,55,ACTRESS IN A LEADING ROLE,Julie Andrews,Victor/Victoria,False
999,1982,1983,55,ACTRESS IN A LEADING ROLE,Jessica Lange,Frances,False
1000,1982,1983,55,ACTRESS IN A LEADING ROLE,Sissy Spacek,Missing,False
1001,1982,1983,55,ACTRESS IN A LEADING ROLE,Meryl Streep,Sophie's Choice,True
1002,1982,1983,55,ACTRESS IN A LEADING ROLE,Debra Winger,An Officer and a Gentleman,False
1003,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The World According to Garp,False
1004,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Teri Garr,Tootsie,False
1005,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Jessica Lange,Tootsie,True
1006,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Kim Stanley,Frances,False
1007,1982,1983,55,ACTRESS IN A SUPPORTING ROLE,Lesley Ann Warren,Victor/Victoria,False
1008,1983,1984,56,ACTOR IN A LEADING ROLE,Michael Caine,Educating Rita,False
1009,1983,1984,56,ACTOR IN A LEADING ROLE,Tom Conti,"Reuben, Reuben",False
1010,1983,1984,56,ACTOR IN A LEADING ROLE,Tom Courtenay,The Dresser,False
1011,1983,1984,56,ACTOR IN A LEADING ROLE,Robert Duvall,Tender Mercies,True
1012,1983,1984,56,ACTOR IN A LEADING ROLE,Albert Finney,The Dresser,False
1013,1983,1984,56,ACTOR IN A SUPPORTING ROLE,Charles Durning,To Be or Not to Be,False
1014,1983,1984,56,ACTOR IN A SUPPORTING ROLE,John Lithgow,Terms of Endearment,False
1015,1983,1984,56,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,Terms of Endearment,True
1016,1983,1984,56,ACTOR IN A SUPPORTING ROLE,Sam Shepard,The Right Stuff,False
1017,1983,1984,56,ACTOR IN A SUPPORTING ROLE,Rip Torn,Cross Creek,False
1018,1983,1984,56,ACTRESS IN A LEADING ROLE,Jane Alexander,Testament,False
1019,1983,1984,56,ACTRESS IN A LEADING ROLE,Shirley MacLaine,Terms of Endearment,True
1020,1983,1984,56,ACTRESS IN A LEADING ROLE,Meryl Streep,Silkwood,False
1021,1983,1984,56,ACTRESS IN A LEADING ROLE,Julie Walters,Educating Rita,False
1022,1983,1984,56,ACTRESS IN A LEADING ROLE,Debra Winger,Terms of Endearment,False
1023,1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Cher,Silkwood,False
1024,1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Big Chill,False
1025,1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Linda Hunt,The Year of Living Dangerously,True
1026,1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Amy Irving,Yentl,False
1027,1983,1984,56,ACTRESS IN A SUPPORTING ROLE,Alfre Woodard,Cross Creek,False
1028,1984,1985,57,ACTOR IN A LEADING ROLE,F. Murray Abraham,Amadeus,True
1029,1984,1985,57,ACTOR IN A LEADING ROLE,Jeff Bridges,Starman,False
1030,1984,1985,57,ACTOR IN A LEADING ROLE,Albert Finney,Under the Volcano,False
1031,1984,1985,57,ACTOR IN A LEADING ROLE,Tom Hulce,Amadeus,False
1032,1984,1985,57,ACTOR IN A LEADING ROLE,Sam Waterston,The Killing Fields,False
1033,1984,1985,57,ACTOR IN A SUPPORTING ROLE,Adolph Caesar,A Soldier's Story,False
1034,1984,1985,57,ACTOR IN A SUPPORTING ROLE,John Malkovich,Places in the Heart,False
1035,1984,1985,57,ACTOR IN A SUPPORTING ROLE,Noriyuki 'Pat' Morita,The Karate Kid,False
1036,1984,1985,57,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,The Killing Fields,True
1037,1984,1985,57,ACTOR IN A SUPPORTING ROLE,Ralph Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes",False
1038,1984,1985,57,ACTRESS IN A LEADING ROLE,Judy Davis,A Passage to India,False
1039,1984,1985,57,ACTRESS IN A LEADING ROLE,Sally Field,Places in the Heart,True
1040,1984,1985,57,ACTRESS IN A LEADING ROLE,Jessica Lange,Country,False
1041,1984,1985,57,ACTRESS IN A LEADING ROLE,Vanessa Redgrave,The Bostonians,False
1042,1984,1985,57,ACTRESS IN A LEADING ROLE,Sissy Spacek,The River,False
1043,1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,A Passage to India,True
1044,1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Natural,False
1045,1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Lindsay Crouse,Places in the Heart,False
1046,1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Christine Lahti,Swing Shift,False
1047,1984,1985,57,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,The Pope of Greenwich Village,False
1048,1985,1986,58,ACTOR IN A LEADING ROLE,Harrison Ford,Witness,False
1049,1985,1986,58,ACTOR IN A LEADING ROLE,James Garner,Murphy's Romance,False
1050,1985,1986,58,ACTOR IN A LEADING ROLE,William Hurt,Kiss of the Spider Woman,True
1051,1985,1986,58,ACTOR IN A LEADING ROLE,Jack Nicholson,Prizzi's Honor,False
1052,1985,1986,58,ACTOR IN A LEADING ROLE,Jon Voight,Runaway Train,False
1053,1985,1986,58,ACTOR IN A SUPPORTING ROLE,Don Ameche,Cocoon,True
1054,1985,1986,58,ACTOR IN A SUPPORTING ROLE,Klaus Maria Brandauer,Out of Africa,False
1055,1985,1986,58,ACTOR IN A SUPPORTING ROLE,William Hickey,Prizzi's Honor,False
1056,1985,1986,58,ACTOR IN A SUPPORTING ROLE,Robert Loggia,Jagged Edge,False
1057,1985,1986,58,ACTOR IN A SUPPORTING ROLE,Eric Roberts,Runaway Train,False
1058,1985,1986,58,ACTRESS IN A LEADING ROLE,Anne Bancroft,Agnes of God,False
1059,1985,1986,58,ACTRESS IN A LEADING ROLE,Whoopi Goldberg,The Color Purple,False
1060,1985,1986,58,ACTRESS IN A LEADING ROLE,Jessica Lange,Sweet Dreams,False
1061,1985,1986,58,ACTRESS IN A LEADING ROLE,Geraldine Page,The Trip to Bountiful,True
1062,1985,1986,58,ACTRESS IN A LEADING ROLE,Meryl Streep,Out of Africa,False
1063,1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Margaret Avery,The Color Purple,False
1064,1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,Prizzi's Honor,True
1065,1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Amy Madigan,Twice in a Lifetime,False
1066,1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Meg Tilly,Agnes of God,False
1067,1985,1986,58,ACTRESS IN A SUPPORTING ROLE,Oprah Winfrey,The Color Purple,False
1068,1986,1987,59,ACTOR IN A LEADING ROLE,Dexter Gordon,'Round Midnight,False
1069,1986,1987,59,ACTOR IN A LEADING ROLE,Bob Hoskins,Mona Lisa,False
1070,1986,1987,59,ACTOR IN A LEADING ROLE,William Hurt,Children of a Lesser God,False
1071,1986,1987,59,ACTOR IN A LEADING ROLE,Paul Newman,The Color of Money,True
1072,1986,1987,59,ACTOR IN A LEADING ROLE,James Woods,Salvador,False
1073,1986,1987,59,ACTOR IN A SUPPORTING ROLE,Tom Berenger,Platoon,False
1074,1986,1987,59,ACTOR IN A SUPPORTING ROLE,Michael Caine,Hannah and Her Sisters,True
1075,1986,1987,59,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,Platoon,False
1076,1986,1987,59,ACTOR IN A SUPPORTING ROLE,Denholm Elliott,A Room with a View,False
1077,1986,1987,59,ACTOR IN A SUPPORTING ROLE,Dennis Hopper,Hoosiers,False
1078,1986,1987,59,ACTRESS IN A LEADING ROLE,Jane Fonda,The Morning After,False
1079,1986,1987,59,ACTRESS IN A LEADING ROLE,Marlee Matlin,Children of a Lesser God,True
1080,1986,1987,59,ACTRESS IN A LEADING ROLE,Sissy Spacek,Crimes of the Heart,False
1081,1986,1987,59,ACTRESS IN A LEADING ROLE,Kathleen Turner,Peggy Sue Got Married,False
1082,1986,1987,59,ACTRESS IN A LEADING ROLE,Sigourney Weaver,Aliens,False
1083,1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Tess Harper,Crimes of the Heart,False
1084,1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Piper Laurie,Children of a Lesser God,False
1085,1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Mary Elizabeth Mastrantonio,The Color of Money,False
1086,1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Maggie Smith,A Room with a View,False
1087,1986,1987,59,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Hannah and Her Sisters,True
1088,1987,1988,60,ACTOR IN A LEADING ROLE,Michael Douglas,Wall Street,True
1089,1987,1988,60,ACTOR IN A LEADING ROLE,William Hurt,Broadcast News,False
1090,1987,1988,60,ACTOR IN A LEADING ROLE,Marcello Mastroianni,Dark Eyes,False
1091,1987,1988,60,ACTOR IN A LEADING ROLE,Jack Nicholson,Ironweed,False
1092,1987,1988,60,ACTOR IN A LEADING ROLE,Robin Williams,"Good Morning, Vietnam",False
1093,1987,1988,60,ACTOR IN A SUPPORTING ROLE,Albert Brooks,Broadcast News,False
1094,1987,1988,60,ACTOR IN A SUPPORTING ROLE,Sean Connery,The Untouchables,True
1095,1987,1988,60,ACTOR IN A SUPPORTING ROLE,Morgan Freeman,Street Smart,False
1096,1987,1988,60,ACTOR IN A SUPPORTING ROLE,Vincent Gardenia,Moonstruck,False
1097,1987,1988,60,ACTOR IN A SUPPORTING ROLE,Denzel Washington,Cry Freedom,False
1098,1987,1988,60,ACTRESS IN A LEADING ROLE,Cher,Moonstruck,True
1099,1987,1988,60,ACTRESS IN A LEADING ROLE,Glenn Close,Fatal Attraction,False
1100,1987,1988,60,ACTRESS IN A LEADING ROLE,Holly Hunter,Broadcast News,False
1101,1987,1988,60,ACTRESS IN A LEADING ROLE,Sally Kirkland,Anna,False
1102,1987,1988,60,ACTRESS IN A LEADING ROLE,Meryl Streep,Ironweed,False
1103,1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Norma Aleandro,Gaby - A True Story,False
1104,1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Anne Archer,Fatal Attraction,False
1105,1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Olympia Dukakis,Moonstruck,True
1106,1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Anne Ramsey,Throw Momma from the Train,False
1107,1987,1988,60,ACTRESS IN A SUPPORTING ROLE,Ann Sothern,The Whales of August,False
1108,1988,1989,61,ACTOR IN A LEADING ROLE,Gene Hackman,Mississippi Burning,False
1109,1988,1989,61,ACTOR IN A LEADING ROLE,Tom Hanks,Big,False
1110,1988,1989,61,ACTOR IN A LEADING ROLE,Dustin Hoffman,Rain Man,True
1111,1988,1989,61,ACTOR IN A LEADING ROLE,Edward James Olmos,Stand and Deliver,False
1112,1988,1989,61,ACTOR IN A LEADING ROLE,Max von Sydow,Pelle the Conqueror,False
1113,1988,1989,61,ACTOR IN A SUPPORTING ROLE,Alec Guinness,Little Dorrit,False
1114,1988,1989,61,ACTOR IN A SUPPORTING ROLE,Kevin Kline,A Fish Called Wanda,True
1115,1988,1989,61,ACTOR IN A SUPPORTING ROLE,Martin Landau,Tucker The Man and His Dream,False
1116,1988,1989,61,ACTOR IN A SUPPORTING ROLE,River Phoenix,Running on Empty,False
1117,1988,1989,61,ACTOR IN A SUPPORTING ROLE,Dean Stockwell,Married to the Mob,False
1118,1988,1989,61,ACTRESS IN A LEADING ROLE,Glenn Close,Dangerous Liaisons,False
1119,1988,1989,61,ACTRESS IN A LEADING ROLE,Jodie Foster,The Accused,True
1120,1988,1989,61,ACTRESS IN A LEADING ROLE,Melanie Griffith,Working Girl,False
1121,1988,1989,61,ACTRESS IN A LEADING ROLE,Meryl Streep,A Cry in the Dark,False
1122,1988,1989,61,ACTRESS IN A LEADING ROLE,Sigourney Weaver,Gorillas in the Mist,False
1123,1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Joan Cusack,Working Girl,False
1124,1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Geena Davis,The Accidental Tourist,True
1125,1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,Mississippi Burning,False
1126,1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Michelle Pfeiffer,Dangerous Liaisons,False
1127,1988,1989,61,ACTRESS IN A SUPPORTING ROLE,Sigourney Weaver,Working Girl,False
1128,1989,1990,62,ACTOR IN A LEADING ROLE,Kenneth Branagh,Henry V,False
1129,1989,1990,62,ACTOR IN A LEADING ROLE,Tom Cruise,Born on the Fourth of July,False
1130,1989,1990,62,ACTOR IN A LEADING ROLE,Daniel Day Lewis,My Left Foot,True
1131,1989,1990,62,ACTOR IN A LEADING ROLE,Morgan Freeman,Driving Miss Daisy,False
1132,1989,1990,62,ACTOR IN A LEADING ROLE,Robin Williams,Dead Poets Society,False
1133,1989,1990,62,ACTOR IN A SUPPORTING ROLE,Danny Aiello,Do the Right Thing,False
1134,1989,1990,62,ACTOR IN A SUPPORTING ROLE,Dan Aykroyd,Driving Miss Daisy,False
1135,1989,1990,62,ACTOR IN A SUPPORTING ROLE,Marlon Brando,A Dry White Season,False
1136,1989,1990,62,ACTOR IN A SUPPORTING ROLE,Martin Landau,Crimes and Misdemeanors,False
1137,1989,1990,62,ACTOR IN A SUPPORTING ROLE,Denzel Washington,Glory,True
1138,1989,1990,62,ACTRESS IN A LEADING ROLE,Isabelle Adjani,Camille Claudel,False
1139,1989,1990,62,ACTRESS IN A LEADING ROLE,Pauline Collins,Shirley Valentine,False
1140,1989,1990,62,ACTRESS IN A LEADING ROLE,Jessica Lange,Music Box,False
1141,1989,1990,62,ACTRESS IN A LEADING ROLE,Michelle Pfeiffer,The Fabulous Baker Boys,False
1142,1989,1990,62,ACTRESS IN A LEADING ROLE,Jessica Tandy,Driving Miss Daisy,True
1143,1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Brenda Fricker,My Left Foot,True
1144,1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,"Enemies, A Love Story",False
1145,1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Lena Olin,"Enemies, A Love Story",False
1146,1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Julia Roberts,Steel Magnolias,False
1147,1989,1990,62,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Parenthood,False
1148,1990,1991,63,ACTOR IN A LEADING ROLE,Kevin Costner,Dances With Wolves,False
1149,1990,1991,63,ACTOR IN A LEADING ROLE,Robert De Niro,Awakenings,False
1150,1990,1991,63,ACTOR IN A LEADING ROLE,Gerard Depardieu,Cyrano de Bergerac,False
1151,1990,1991,63,ACTOR IN A LEADING ROLE,Richard Harris,The Field,False
1152,1990,1991,63,ACTOR IN A LEADING ROLE,Jeremy Irons,Reversal of Fortune,True
1153,1990,1991,63,ACTOR IN A SUPPORTING ROLE,Bruce Davison,Longtime Companion,False
1154,1990,1991,63,ACTOR IN A SUPPORTING ROLE,Andy Garcia,"The Godfather, Part III",False
1155,1990,1991,63,ACTOR IN A SUPPORTING ROLE,Graham Greene,Dances With Wolves,False
1156,1990,1991,63,ACTOR IN A SUPPORTING ROLE,Al Pacino,Dick Tracy,False
1157,1990,1991,63,ACTOR IN A SUPPORTING ROLE,Joe Pesci,Good Fellas,True
1158,1990,1991,63,ACTRESS IN A LEADING ROLE,Kathy Bates,Misery,True
1159,1990,1991,63,ACTRESS IN A LEADING ROLE,Anjelica Huston,The Grifters,False
1160,1990,1991,63,ACTRESS IN A LEADING ROLE,Julia Roberts,Pretty Woman,False
1161,1990,1991,63,ACTRESS IN A LEADING ROLE,Meryl Streep,Postcards from the Edge,False
1162,1990,1991,63,ACTRESS IN A LEADING ROLE,Joanne Woodward,Mr. & Mrs. Bridge,False
1163,1990,1991,63,ACTRESS IN A SUPPORTING ROLE,Annette Bening,The Grifters,False
1164,1990,1991,63,ACTRESS IN A SUPPORTING ROLE,Lorraine Bracco,Good Fellas,False
1165,1990,1991,63,ACTRESS IN A SUPPORTING ROLE,Whoopi Goldberg,Ghost,True
1166,1990,1991,63,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Wild at Heart,False
1167,1990,1991,63,ACTRESS IN A SUPPORTING ROLE,Mary McDonnell,Dances With Wolves,False
1168,1991,1992,64,ACTOR IN A LEADING ROLE,Warren Beatty,Bugsy,False
1169,1991,1992,64,ACTOR IN A LEADING ROLE,Robert De Niro,Cape Fear,False
1170,1991,1992,64,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Silence of the Lambs,True
1171,1991,1992,64,ACTOR IN A LEADING ROLE,Nick Nolte,The Prince of Tides,False
1172,1991,1992,64,ACTOR IN A LEADING ROLE,Robin Williams,The Fisher King,False
1173,1991,1992,64,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,JFK,False
1174,1991,1992,64,ACTOR IN A SUPPORTING ROLE,Harvey Keitel,Bugsy,False
1175,1991,1992,64,ACTOR IN A SUPPORTING ROLE,Ben Kingsley,Bugsy,False
1176,1991,1992,64,ACTOR IN A SUPPORTING ROLE,Michael Lerner,Barton Fink,False
1177,1991,1992,64,ACTOR IN A SUPPORTING ROLE,Jack Palance,City Slickers,True
1178,1991,1992,64,ACTRESS IN A LEADING ROLE,Geena Davis,Thelma & Louise,False
1179,1991,1992,64,ACTRESS IN A LEADING ROLE,Laura Dern,Rambling Rose,False
1180,1991,1992,64,ACTRESS IN A LEADING ROLE,Jodie Foster,The Silence of the Lambs,True
1181,1991,1992,64,ACTRESS IN A LEADING ROLE,Bette Midler,For the Boys,False
1182,1991,1992,64,ACTRESS IN A LEADING ROLE,Susan Sarandon,Thelma & Louise,False
1183,1991,1992,64,ACTRESS IN A SUPPORTING ROLE,Diane Ladd,Rambling Rose,False
1184,1991,1992,64,ACTRESS IN A SUPPORTING ROLE,Juliette Lewis,Cape Fear,False
1185,1991,1992,64,ACTRESS IN A SUPPORTING ROLE,Kate Nelligan,The Prince of Tides,False
1186,1991,1992,64,ACTRESS IN A SUPPORTING ROLE,Mercedes Ruehl,The Fisher King,True
1187,1991,1992,64,ACTRESS IN A SUPPORTING ROLE,Jessica Tandy,Fried Green Tomatoes,False
1188,1992,1993,65,ACTOR IN A LEADING ROLE,Robert Downey Jr.,Chaplin,False
1189,1992,1993,65,ACTOR IN A LEADING ROLE,Clint Eastwood,Unforgiven,False
1190,1992,1993,65,ACTOR IN A LEADING ROLE,Al Pacino,Scent of a Woman,True
1191,1992,1993,65,ACTOR IN A LEADING ROLE,Stephen Rea,The Crying Game,False
1192,1992,1993,65,ACTOR IN A LEADING ROLE,Denzel Washington,Malcolm X,False
1193,1992,1993,65,ACTOR IN A SUPPORTING ROLE,Jaye Davidson,The Crying Game,False
1194,1992,1993,65,ACTOR IN A SUPPORTING ROLE,Gene Hackman,Unforgiven,True
1195,1992,1993,65,ACTOR IN A SUPPORTING ROLE,Jack Nicholson,A Few Good Men,False
1196,1992,1993,65,ACTOR IN A SUPPORTING ROLE,Al Pacino,Glengarry Glen Ross,False
1197,1992,1993,65,ACTOR IN A SUPPORTING ROLE,David Paymer,Mr. Saturday Night,False
1198,1992,1993,65,ACTRESS IN A LEADING ROLE,Catherine Deneuve,Indochine,False
1199,1992,1993,65,ACTRESS IN A LEADING ROLE,Mary McDonnell,Passion Fish,False
1200,1992,1993,65,ACTRESS IN A LEADING ROLE,Michelle Pfeiffer,Love Field,False
1201,1992,1993,65,ACTRESS IN A LEADING ROLE,Susan Sarandon,Lorenzo's Oil,False
1202,1992,1993,65,ACTRESS IN A LEADING ROLE,Emma Thompson,Howards End,True
1203,1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Judy Davis,Husbands and Wives,False
1204,1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Joan Plowright,Enchanted April,False
1205,1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Vanessa Redgrave,Howards End,False
1206,1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Miranda Richardson,Damage,False
1207,1992,1993,65,ACTRESS IN A SUPPORTING ROLE,Marisa Tomei,My Cousin Vinny,True
1208,1993,1994,66,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,In the Name of the Father,False
1209,1993,1994,66,ACTOR IN A LEADING ROLE,Laurence Fishburne,What's Love Got to Do with It,False
1210,1993,1994,66,ACTOR IN A LEADING ROLE,Tom Hanks,Philadelphia,True
1211,1993,1994,66,ACTOR IN A LEADING ROLE,Anthony Hopkins,The Remains of the Day,False
1212,1993,1994,66,ACTOR IN A LEADING ROLE,Liam Neeson,Schindler's List,False
1213,1993,1994,66,ACTOR IN A SUPPORTING ROLE,Leonardo DiCaprio,What's Eating Gilbert Grape,False
1214,1993,1994,66,ACTOR IN A SUPPORTING ROLE,Ralph Fiennes,Schindler's List,False
1215,1993,1994,66,ACTOR IN A SUPPORTING ROLE,Tommy Lee Jones,The Fugitive,True
1216,1993,1994,66,ACTOR IN A SUPPORTING ROLE,John Malkovich,In the Line of Fire,False
1217,1993,1994,66,ACTOR IN A SUPPORTING ROLE,Pete Postlethwaite,In the Name of the Father,False
1218,1993,1994,66,ACTRESS IN A LEADING ROLE,Angela Bassett,What's Love Got to Do with It,False
1219,1993,1994,66,ACTRESS IN A LEADING ROLE,Stockard Channing,Six Degrees of Separation,False
1220,1993,1994,66,ACTRESS IN A LEADING ROLE,Holly Hunter,The Piano,True
1221,1993,1994,66,ACTRESS IN A LEADING ROLE,Emma Thompson,The Remains of the Day,False
1222,1993,1994,66,ACTRESS IN A LEADING ROLE,Debra Winger,Shadowlands,False
1223,1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Holly Hunter,The Firm,False
1224,1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Anna Paquin,The Piano,True
1225,1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Rosie Perez,Fearless,False
1226,1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Winona Ryder,The Age of Innocence,False
1227,1993,1994,66,ACTRESS IN A SUPPORTING ROLE,Emma Thompson,In the Name of the Father,False
1228,1994,1995,67,ACTOR IN A LEADING ROLE,Morgan Freeman,The Shawshank Redemption,False
1229,1994,1995,67,ACTOR IN A LEADING ROLE,Tom Hanks,Forrest Gump,True
1230,1994,1995,67,ACTOR IN A LEADING ROLE,Nigel Hawthorne,The Madness of King George,False
1231,1994,1995,67,ACTOR IN A LEADING ROLE,Paul Newman,Nobody's Fool,False
1232,1994,1995,67,ACTOR IN A LEADING ROLE,John Travolta,Pulp Fiction,False
1233,1994,1995,67,ACTOR IN A SUPPORTING ROLE,Samuel L. Jackson,Pulp Fiction,False
1234,1994,1995,67,ACTOR IN A SUPPORTING ROLE,Martin Landau,Ed Wood,True
1235,1994,1995,67,ACTOR IN A SUPPORTING ROLE,Chazz Palminteri,Bullets over Broadway,False
1236,1994,1995,67,ACTOR IN A SUPPORTING ROLE,Paul Scofield,Quiz Show,False
1237,1994,1995,67,ACTOR IN A SUPPORTING ROLE,Gary Sinise,Forrest Gump,False
1238,1994,1995,67,ACTRESS IN A LEADING ROLE,Jodie Foster,Nell,False
1239,1994,1995,67,ACTRESS IN A LEADING ROLE,Jessica Lange,Blue Sky,True
1240,1994,1995,67,ACTRESS IN A LEADING ROLE,Miranda Richardson,Tom & Viv,False
1241,1994,1995,67,ACTRESS IN A LEADING ROLE,Winona Ryder,Little Women,False
1242,1994,1995,67,ACTRESS IN A LEADING ROLE,Susan Sarandon,The Client,False
1243,1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Rosemary Harris,Tom & Viv,False
1244,1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Helen Mirren,The Madness of King George,False
1245,1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Uma Thurman,Pulp Fiction,False
1246,1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Jennifer Tilly,Bullets over Broadway,False
1247,1994,1995,67,ACTRESS IN A SUPPORTING ROLE,Dianne Wiest,Bullets over Broadway,True
1248,1995,1996,68,ACTOR IN A LEADING ROLE,Nicolas Cage,Leaving Las Vegas,True
1249,1995,1996,68,ACTOR IN A LEADING ROLE,Richard Dreyfuss,Mr. Holland's Opus,False
1250,1995,1996,68,ACTOR IN A LEADING ROLE,Anthony Hopkins,Nixon,False
1251,1995,1996,68,ACTOR IN A LEADING ROLE,Sean Penn,Dead Man Walking,False
1252,1995,1996,68,ACTOR IN A LEADING ROLE,Massimo Troisi,The Postman (Il Postino),False
1253,1995,1996,68,ACTOR IN A SUPPORTING ROLE,James Cromwell,Babe,False
1254,1995,1996,68,ACTOR IN A SUPPORTING ROLE,Ed Harris,Apollo 13,False
1255,1995,1996,68,ACTOR IN A SUPPORTING ROLE,Brad Pitt,12 Monkeys,False
1256,1995,1996,68,ACTOR IN A SUPPORTING ROLE,Tim Roth,Rob Roy,False
1257,1995,1996,68,ACTOR IN A SUPPORTING ROLE,Kevin Spacey,The Usual Suspects,True
1258,1995,1996,68,ACTRESS IN A LEADING ROLE,Susan Sarandon,Dead Man Walking,True
1259,1995,1996,68,ACTRESS IN A LEADING ROLE,Elisabeth Shue,Leaving Las Vegas,False
1260,1995,1996,68,ACTRESS IN A LEADING ROLE,Sharon Stone,Casino,False
1261,1995,1996,68,ACTRESS IN A LEADING ROLE,Meryl Streep,The Bridges of Madison County,False
1262,1995,1996,68,ACTRESS IN A LEADING ROLE,Emma Thompson,Sense and Sensibility,False
1263,1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Joan Allen,Nixon,False
1264,1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Kathleen Quinlan,Apollo 13,False
1265,1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Mira Sorvino,Mighty Aphrodite,True
1266,1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Mare Winningham,Georgia,False
1267,1995,1996,68,ACTRESS IN A SUPPORTING ROLE,Kate Winslet,Sense and Sensibility,False
